domain,record_id,method,prompt_sha256,prompt_hash_status,request_payload_sha256,request_payload_hash_status,parsed_prediction_sha256,request_status,request_count,retry_count
formal600,medfact_bench_1214,provided_text_plus_kg_plus_extra_bm25,58aeb9c75bdebc8788a170b10d4803d5deb4c5a71c6028328b31f1fdb26989c7,recorded,,not_persisted_in_historical_run,71b3fe38db0b2d4be2843d0e9bf36ff2d9524a8552dd0c621143b1e027821de1,success,1,0
formal600,medfact_bench_1215,provided_text_plus_kg_plus_extra_bm25,ea32978a2104f05f02f6054b6c082d7a783488ab2c06a627c5ef640631713b5c,recorded,,not_persisted_in_historical_run,6b3da3730e7b1e4ebc497ed16fd95c091b0f743103dbc41e16d4ffb8bb10d8ba,success,1,0
formal600,medfact_bench_1216,provided_text_plus_kg_plus_extra_bm25,cf8684ca57f5b2e1f306f2e429282d26e1a7b0d6f3f3c7306e371fba1bae5801,recorded,,not_persisted_in_historical_run,91a0084d4e70a555175c881bd1a564f010fd8f8f5f402d32d1e0dedf09195341,success,1,0
formal600,medfact_bench_1217,provided_text_plus_kg_plus_extra_bm25,c632b6ffd96cfe6e2a50d85a4c0c81c35d16a2916279fdcaf38ca3f3d354cf88,recorded,,not_persisted_in_historical_run,e25dcf1e8e1475cdc95285f954ecf9e9d4b58902fc1253e1f9bf2659c2cae539,success,1,0
formal600,medfact_bench_1218,provided_text_plus_kg_plus_extra_bm25,01698a7063e5d05b0c6b3d7785a5142781d396dd2d5cb90078a34e90e7354cb3,recorded,,not_persisted_in_historical_run,a446db130ff8c02c31df308a27b753e446c368168114274101d4d561fdc65bbe,success,1,0
formal600,medfact_bench_1219,provided_text_plus_kg_plus_extra_bm25,00e32ae32b409173551a9caf64092d5ea1aeb2e44c07b5927898ede72500eaca,recorded,,not_persisted_in_historical_run,f0544ab175669936d98b955b82853380f082f9857ad2c7bf23f7697cea1c8ebb,success,1,0
formal600,medfact_bench_122,provided_text_plus_kg_plus_extra_bm25,72bde64b94693414ada65ef2709cc769744af3149f736f5a52f258ba9c22e35f,recorded,,not_persisted_in_historical_run,eaf3ff6c86bccc3f2f3cd848d1faa9f727e08252141018171c98093fcb688339,success,1,0
formal600,medfact_bench_1220,provided_text_plus_kg_plus_extra_bm25,ea1d80ad39b28ef85ac10bd80ffffc39a264a4baebd02836481ad2a3e10e4b97,recorded,,not_persisted_in_historical_run,ff75da56a487643014af6cc0d72e502986d98656c91da659359fdf6e3f80c268,success,1,0
formal600,medfact_bench_1221,provided_text_plus_kg_plus_extra_bm25,87fc83359412ef36a08a0e0aefdf0fc5473a1903a104c7032712598b15bf03aa,recorded,,not_persisted_in_historical_run,b89d05c95b0fa0376449be34d8a16359366b81914501e12ff67f04571b8ed7ad,success,1,0
formal600,medfact_bench_1222,provided_text_plus_kg_plus_extra_bm25,50cc640b16abcbc3bf1314748ce3704ba3a93caaf3ac51565db866a10a3782f6,recorded,,not_persisted_in_historical_run,92779d92ad51373c30dd25bfbb1f247b66211140ed41dddbdb227fd96b40731a,success,1,0
formal600,medfact_bench_1223,provided_text_plus_kg_plus_extra_bm25,d1e67a74e186979485d999a62e461c8bca31ec994f0e8fcf34ced0b6c2524e61,recorded,,not_persisted_in_historical_run,7047f2fb996e56a40404a9a9bfdd7b5e146dec55ccd61ccf71cf1d9eda55f11a,success,1,0
formal600,medfact_bench_1224,provided_text_plus_kg_plus_extra_bm25,e86087ad259e587b6507ffdf8c3bd7fe1a1779a056d2ba8d66986e3d9de791da,recorded,,not_persisted_in_historical_run,63cc6fb4afd9733d206e3f34a7a5ab6c26734d75c3cc256adae1915815f9f248,success,1,0
formal600,medfact_bench_1225,provided_text_plus_kg_plus_extra_bm25,fda102b28a25ffbe29860e05ebdcc5a8c7111b1a6a64d0f82a828f13f418bb02,recorded,,not_persisted_in_historical_run,83cfba986662a6781669ee25b7bba6e2e8e81360a3bacc57cd56b3867d6b28f3,success,1,0
formal600,medfact_bench_1226,provided_text_plus_kg_plus_extra_bm25,e6f9fe1e3c158f49260afed37c56784d78b0d3d1b45beb51c983ebd39152a68a,recorded,,not_persisted_in_historical_run,ac706e5b2c6dd4c32e054b233828be8eafb5806b024c4018cf1c3ad8410d98d3,success,1,0
formal600,medfact_bench_1227,provided_text_plus_kg_plus_extra_bm25,f1277ba1c936e71d83d9a723b548710664262ec85ece1db313f57f2d558ccc22,recorded,,not_persisted_in_historical_run,e3ef9c03b73902f6c922a3a353ff222c9e0bfdea2f80faecaa386d043bf1b928,success,1,0
formal600,medfact_bench_1228,provided_text_plus_kg_plus_extra_bm25,a67a964e444f614dbdb412b5431462fef4ef2430523748b9c7c26e81ffd16655,recorded,,not_persisted_in_historical_run,69bdf043db6165236b115ffe348eb545bb20e736bd733bb4dc38b63acc201589,success,1,0
formal600,medfact_bench_1229,provided_text_plus_kg_plus_extra_bm25,d4c295b4ecc0b262e07d8328a774c7c121e3d9fd0729238a55b6fa8b70a60421,recorded,,not_persisted_in_historical_run,43cc408a8a54241bdc1eb684f3f5e9b2ebc2e51adf3fa4ba9d77a5a96ee16ecb,success,1,0
formal600,medfact_bench_123,provided_text_plus_kg_plus_extra_bm25,4506eb6e305ed99dc7ab355f1c7842fea01fef8c662f9e9e3e99c93808b95aa3,recorded,,not_persisted_in_historical_run,6ad4d3c686ca05b498aff0cf4daabacb3315a3c2269f349ab37628fa271e5ddd,success,1,0
formal600,medfact_bench_1230,provided_text_plus_kg_plus_extra_bm25,cf37a5ab4acaef433bf5f7a3a4a84ebb8b315b98e564ee4f67bed5111917d023,recorded,,not_persisted_in_historical_run,dda5f6eabb142fd8a01936456e75a968482ad92455fe4f90233c07f6bb031769,success,1,0
formal600,medfact_bench_1231,provided_text_plus_kg_plus_extra_bm25,e472769f8f15090e709a18f5324d57b9a0d55334dc566249719ff22b59dd1d36,recorded,,not_persisted_in_historical_run,7d7bc905497b8cb75027bfbc19e9d8fef16b0e65deb2e71cd0bc026e2a6d55e0,success,1,0
formal600,medfact_bench_1232,provided_text_plus_kg_plus_extra_bm25,5defb2c082837941150774d0c882954ee556ae4f5f685d9541e4fed0ebfebcc7,recorded,,not_persisted_in_historical_run,4c3350ca427b4a23843658b9ee9a46fc065a692d8209df4c735300f2f8ac92ba,success,1,0
formal600,medfact_bench_1233,provided_text_plus_kg_plus_extra_bm25,832b1f8b5d82de350da0893ab4f1bd186eadd0593dcd355876ab273356c1e114,recorded,,not_persisted_in_historical_run,4fee2ae82dfa3dcc478da366fdd66f63c267ba8b60dc57133ed62f9e3525cdda,success,1,0
formal600,medfact_bench_1234,provided_text_plus_kg_plus_extra_bm25,372240c5455b787c467ef3ee5ffaaf4e827b7a36ba35fed744e764a917a92b52,recorded,,not_persisted_in_historical_run,929f24f86d0dbc6be43ae6124d1bbf081fc317816eced462f013103785bb2327,success,1,0
formal600,medfact_bench_1235,provided_text_plus_kg_plus_extra_bm25,08073959a2709ed7a482732d15a9a1b4348e1b5268677fe709c51b5e27cff413,recorded,,not_persisted_in_historical_run,0844cde802cf044a65d823cbe6161032929fa34a9608f0333b5cabc119b70b3b,success,1,0
formal600,medfact_bench_1236,provided_text_plus_kg_plus_extra_bm25,b076910c25497e624e7791063b4de97e01318b5009049a3d7fccf5964fee6dfc,recorded,,not_persisted_in_historical_run,17991d1f134a2db1b1472ee8ce712e20a351174f5e170b65e3a283363fccdbc2,success,1,0
formal600,medfact_bench_1237,provided_text_plus_kg_plus_extra_bm25,d6cd27810f19326f2c3dd2783af9221ec4730d7c88704fa71b970b0fab67e594,recorded,,not_persisted_in_historical_run,8531952966dde4dfbb669948457c5965492ff154dc03d2f1f05575a421c9d017,success,1,0
formal600,medfact_bench_1238,provided_text_plus_kg_plus_extra_bm25,9e0d67159d36a8e48e8971e9b1d3389c27436145d8c0ac28022802a91ff161d7,recorded,,not_persisted_in_historical_run,2449906f66c7edaae9f3e0a1ca1dc6fb3940840db5bcc0b1c004cb3451f1cee3,success,1,0
formal600,medfact_bench_1239,provided_text_plus_kg_plus_extra_bm25,ed1a19827b3f3e2b904732eb7fde75d5ac04945d58b3228a32ea5a808d1d33af,recorded,,not_persisted_in_historical_run,fe9e99ef72bd63431db5903f79ccbc995cdbd008204a523315bc49c6bd903632,success,1,0
formal600,medfact_bench_124,provided_text_plus_kg_plus_extra_bm25,0fb9d5537419583cb507f0fcab4dd166790d62294a23d73a39075cb87364350b,recorded,,not_persisted_in_historical_run,1e0dc5e5ee5bfb488444bb7fc610bc4a2cd33391614494809066a9ba4dfa5b35,success,1,0
formal600,medfact_bench_1240,provided_text_plus_kg_plus_extra_bm25,f28dac96e7d7aa20687a0b4c0c982fc5d653e901b7d924ebe3ba99ed2724bcec,recorded,,not_persisted_in_historical_run,5c401893420dcfe296e79f2401234951fe8b083f63ab150c9da9586c6c670298,success,1,0
formal600,medfact_bench_1241,provided_text_plus_kg_plus_extra_bm25,25ca1d6f71ebde0f0ed26af7fb5fbc36b05f6271b884a44e5dd650730cf0df19,recorded,,not_persisted_in_historical_run,bedbeb76b26d17c1bb1237682f3a1a63c288bdf702bd3320b31bd7aa6a198813,success,1,0
formal600,medfact_bench_1242,provided_text_plus_kg_plus_extra_bm25,9d64898e6010e63d27eec8ec3e5e7e972a99ef2f1cc2e9aa93763b285fedb455,recorded,,not_persisted_in_historical_run,e9b59db277658f3bd53a984b33ea34d41408047f4314b8b44453b9dd80682dd4,success,1,0
formal600,medfact_bench_1243,provided_text_plus_kg_plus_extra_bm25,426273e5d212e48d2d87041b2b0f7982ded18cb8776056d86085249c5569c2de,recorded,,not_persisted_in_historical_run,e28bf046561439fce14d3f9cbf3530b95f8ca50d1c6debad82fa33bc24bb0764,success,1,0
formal600,medfact_bench_1244,provided_text_plus_kg_plus_extra_bm25,e93f424f001f5542aefe886e7049374baca6696053db7e73080bef6a68568df5,recorded,,not_persisted_in_historical_run,04b6627a3efced2c10fa7c73bda7b627e55e1ac27e40a384a88d219d96728c94,success,1,0
formal600,medfact_bench_1245,provided_text_plus_kg_plus_extra_bm25,348ce53bf25020cf981d27bdb7c58d01eca3e35de313be1778a1e4a0a52882ba,recorded,,not_persisted_in_historical_run,b339a771b805086eee2a37b459cea306f5af5ebbd99ac36d6f8346c2363f1e26,success,1,0
formal600,medfact_bench_1246,provided_text_plus_kg_plus_extra_bm25,86930b2c08878cf9fdcb1c476db764556228ea03d4d1b5aacd1f0b707514969d,recorded,,not_persisted_in_historical_run,14a7f6089d009b91a4fa786631719d9ff93725fe25637a732a2246d8bca18448,success,1,0
formal600,medfact_bench_1247,provided_text_plus_kg_plus_extra_bm25,febf3b456f81fb163b6c866ffb4d70f403786c4d5e5c217306f12910eae41c2c,recorded,,not_persisted_in_historical_run,bb1d58a5d0fead24c1c579898831e8319377026ccf61a2c3bce8896b0555ea21,success,1,0
formal600,medfact_bench_1248,provided_text_plus_kg_plus_extra_bm25,bd4b513429a51a87ab43ab4043d2f4232969a59ffaa8960daf627cc5f4ec3253,recorded,,not_persisted_in_historical_run,0f68907ac65971e32aecaa6edcaa0d103373474633c07418c3456178e2c1831a,success,1,0
formal600,medfact_bench_1249,provided_text_plus_kg_plus_extra_bm25,d53ff45e7877ce67872993c4e8e147602a2bdd1558a1d61dd3d428b40a499cb5,recorded,,not_persisted_in_historical_run,ae2a7cb79ba90aa50e43a313a4bc05bd6b2fbd4b6e58419dfb454d83ee686eb5,success,1,0
formal600,medfact_bench_125,provided_text_plus_kg_plus_extra_bm25,4a55eafd9dc3f555a5d717a62ea47532986f728e0b37db5211da568d03a0d678,recorded,,not_persisted_in_historical_run,bc11c4334e5f48aa0ec4e476f4bff8afc7eddebac31de2e13f0e474cc96b0ba5,success,1,0
formal600,medfact_bench_1250,provided_text_plus_kg_plus_extra_bm25,1eabee4e12a7b361fabe98d368b8d3fdb8a1b7d83b3064ae25d7e7ff68c4b4c0,recorded,,not_persisted_in_historical_run,88bd0498a2ef80dce9de987d488d71f0f84af6cd907be353cdbd5e2065cc7df0,success,1,0
formal600,medfact_bench_1251,provided_text_plus_kg_plus_extra_bm25,aefc04f7be3f2b1db60246e69e754119738a35eedf07d9126b68f67372a490e2,recorded,,not_persisted_in_historical_run,9a1d4b197cfc28d2be9cc366d26b3daaf8e89834f88ad9239c40b6a4df581cf9,success,1,0
formal600,medfact_bench_1252,provided_text_plus_kg_plus_extra_bm25,12a8b61e9fd7f629a929777b8726a6ab5901fd77ac3a9c6e7af6b69f39c9ed1f,recorded,,not_persisted_in_historical_run,7d461aadf10dc7e9f3139553865d4be4b3a993e7ffcff510c044ee13a51835d0,success,1,0
formal600,medfact_bench_1253,provided_text_plus_kg_plus_extra_bm25,0f4ebd63a501b5f82948385fab0eb65148a2d30c90ff3d1698831cded192453f,recorded,,not_persisted_in_historical_run,a2567f49761660a4ffed865faeda2a0cb4ef03aabf9c74587a9c16b5ccda7943,success,1,0
formal600,medfact_bench_1254,provided_text_plus_kg_plus_extra_bm25,9cd6df2b85ae2a34a3e90a76cca0f375c4a39cd6223a4068f5c43f853af67080,recorded,,not_persisted_in_historical_run,eca7ba1ab87af96038e0c2b4f6d72f4b7ac8acea970666c72b5ace2fca91b720,success,1,0
formal600,medfact_bench_1255,provided_text_plus_kg_plus_extra_bm25,804bed971cf95a0bd6fdeab80173dcfa853431e9c351d51be923b17016f56c56,recorded,,not_persisted_in_historical_run,1c80edbaa931b02ce72f57461eb403e09a2dc93228ac692fd211428c6eb8d299,success,1,0
formal600,medfact_bench_1256,provided_text_plus_kg_plus_extra_bm25,c261373f4c8fa639c935488e2ca052387b788eec79d975dfdd6eea9948b57dd4,recorded,,not_persisted_in_historical_run,d36e363e0fbdfe0db5f70b3282bd29816957deced7dd6dc75f2632c147033600,success,1,0
formal600,medfact_bench_1257,provided_text_plus_kg_plus_extra_bm25,8012c4924b5ddc6ff61383d6067a4f071d9eeb0b50f275748b4c15d637c9bf2b,recorded,,not_persisted_in_historical_run,55a17f41d65e05e1c54aa631a88ec8eb5b63deb4312041dfd1f393c6b59591c1,success,1,0
formal600,medfact_bench_1258,provided_text_plus_kg_plus_extra_bm25,d0ec4847e98dffd01d824ca3fe4b7b867400947d7db557d9e7373478c676a217,recorded,,not_persisted_in_historical_run,fd3f3ec984111f318842d645453cd682179574dfd6295c8496544e9f1e5debf5,success,1,0
formal600,medfact_bench_1259,provided_text_plus_kg_plus_extra_bm25,ae044d678f7673a7fbbd5fe5eb67cd7fa7c657275c3fb4ffb6583e921f4b22a7,recorded,,not_persisted_in_historical_run,2931c45d691a4e45f67154a7037fee2d2c1c20ad325fb3730388824ac27fb1ca,success,1,0
formal600,medfact_bench_126,provided_text_plus_kg_plus_extra_bm25,eedf0930630118c2df9217fa6e09991c10d3efb89ed650bc75d00c8846ae255f,recorded,,not_persisted_in_historical_run,a1dbddbd5688404d7e26ca81ab568f2ae50c2811382e8cf0cc9b48fe11130bc3,success,1,0
formal600,medfact_bench_1260,provided_text_plus_kg_plus_extra_bm25,9a3bb564fc0b29f707e9284155ad4314466718df66aeadb8d405901ed27ffffe,recorded,,not_persisted_in_historical_run,c000282067e95488d8718703b2e05c54c0e50f2306cd590d5f907d0687a3f481,success,1,0
formal600,medfact_bench_1261,provided_text_plus_kg_plus_extra_bm25,5f9e1aec17111cdf76f452995b45a54af51fb9fdfe80f7692ee575a3f722e6ed,recorded,,not_persisted_in_historical_run,5cddcbc34ba99cc5181a584f7d257c02ef1c4a831c605e4284fe00fd6c3835ab,success,1,0
formal600,medfact_bench_1262,provided_text_plus_kg_plus_extra_bm25,11a467ccb14408509ecf18929ab42a640cbc54ce74f75956bc5cd66ded0b5af2,recorded,,not_persisted_in_historical_run,071c3ba2af607a38d95f83cc38a297377e59b810c720763d45d31c127b720ed1,success,1,0
formal600,medfact_bench_1263,provided_text_plus_kg_plus_extra_bm25,6cb5db01db6bb2421130a10328b090d11cd1c2923785d908158671f28b9cfb99,recorded,,not_persisted_in_historical_run,7e1f1eefeaebe6f5786ff836bf8546c15eac65d3b9fa84e1fecfc17b57e2d9d8,success,1,0
formal600,medfact_bench_1264,provided_text_plus_kg_plus_extra_bm25,9eed9061b348f069e10f9d1ac6ad5b67b0d5153f46f581818c82218a38fce13b,recorded,,not_persisted_in_historical_run,bff6db69c9f50435876cb9c49a846b878bcde89a3806c367b59330deb385dc5a,success,1,0
formal600,medfact_bench_1265,provided_text_plus_kg_plus_extra_bm25,78647f240c9423deee86340f016f364f196b6a251ab39eb9006c2fcbb4c78a09,recorded,,not_persisted_in_historical_run,48c1bf8c09ba75f702e3ba87db00d0e623fb4d8ffe357475a49ad7adfbfdbb53,success,1,0
formal600,medfact_bench_1266,provided_text_plus_kg_plus_extra_bm25,cbcf28f8cbc8fb051067d8333a44d065bbedffab8cdfb5f523ed306f889e3b19,recorded,,not_persisted_in_historical_run,6a525c62a6302b8aa7be0096f16a711b55ccc6277b7f80fc33113989e1a6d8ed,success,1,0
formal600,medfact_bench_1267,provided_text_plus_kg_plus_extra_bm25,cbcf28f8cbc8fb051067d8333a44d065bbedffab8cdfb5f523ed306f889e3b19,recorded,,not_persisted_in_historical_run,b0051bd77b68f9b08ad6f13a4cfe8accab53e5ec097d60cda72b84c2466b5654,success,1,0
formal600,medfact_bench_1268,provided_text_plus_kg_plus_extra_bm25,d23635512186e6157aa47203c96ec0e869b8aa92153bd18e40138020e4a03949,recorded,,not_persisted_in_historical_run,d9eb0b25a15ee09520433ee09ec33f0720389758c502c762df1e33f6cd6da86e,success,1,0
formal600,medfact_bench_1269,provided_text_plus_kg_plus_extra_bm25,690f2c6cb8dda0a2aa56b7390901dd6fa49a8a851cf94455ec8b819922c5e4ba,recorded,,not_persisted_in_historical_run,e8972dfab79f90a22204344073cf729ce2bd12f372f30eac3a0acdffc55d4dce,success,1,0
formal600,medfact_bench_127,provided_text_plus_kg_plus_extra_bm25,26a24e68e4a3d1cf7e152318dcf430eae2fcf8710c641f092e78936d1c04e6f0,recorded,,not_persisted_in_historical_run,3dbfc2f51e1a74aa804017b2bbb89a533e498ae258ede0e68e20a5ec8344be4e,success,1,0
formal600,medfact_bench_1270,provided_text_plus_kg_plus_extra_bm25,ced7d43ebe11460616aeb3012c67a3205d45c4cb65386b69d90800784fe67543,recorded,,not_persisted_in_historical_run,98f79f940197b5afdab4d7bb6e92514283ed18864dc5f8fead0bbff25ec350ad,success,1,0
formal600,medfact_bench_1271,provided_text_plus_kg_plus_extra_bm25,d4fb8cf34716adddfef0a8ae32e000b2fe34e9830cad466aa7939190881ec773,recorded,,not_persisted_in_historical_run,b255a4a5415cf0d9bcce218ecc562d5ac42192a644af2f7f7193ffa7f608b08e,success,1,0
formal600,medfact_bench_1272,provided_text_plus_kg_plus_extra_bm25,b94079fb487b891f70a664315ad7832959022cb16a998bed98b57ca8ee50ac75,recorded,,not_persisted_in_historical_run,70584ec35452434c62b7076e9154602c9df14ae4d0621f376d052a59ea8c4b6e,success,1,0
formal600,medfact_bench_1273,provided_text_plus_kg_plus_extra_bm25,a877b3400aadf2a5a0b2554a66b2d292f8b8412ad66edddd9e8e54edb2b235a3,recorded,,not_persisted_in_historical_run,f87a95e555ecc88ea5bacc472654cbbb24ce2d60e48079af040eecfbf9720130,success,1,0
formal600,medfact_bench_1274,provided_text_plus_kg_plus_extra_bm25,5611e98b997dac50da8bc0bfb8f98bff8603f3466aa5d10f937514a7203177f2,recorded,,not_persisted_in_historical_run,be163d617724933da9e6a58d9e7316b36f67f290939f073b8b36e28e0dedba5d,success,1,0
formal600,medfact_bench_1275,provided_text_plus_kg_plus_extra_bm25,201aa063555627bc801596c8499bf5f87bff6b3e0d29272cf15400b354169933,recorded,,not_persisted_in_historical_run,ab792d748214e2be443fd02e0161b1d347f703be23f8beb4b7814e28dd9fb4c9,success,1,0
formal600,medfact_bench_1276,provided_text_plus_kg_plus_extra_bm25,27e3474a724ea34eeeda625842f609ab67dfed81dd02bda8e6b2348ad2f0a322,recorded,,not_persisted_in_historical_run,b6fde3be58a08362efa4d8439b531a8a890900fffd239fb6e53304cfdfe989be,success,1,0
formal600,medfact_bench_1277,provided_text_plus_kg_plus_extra_bm25,b6abe555fd7f784655a43e9c28a4da0d919caaa77e155f98ac0235bf2653645b,recorded,,not_persisted_in_historical_run,c5b6d6b51411cb543f89cafca0fefb65e06417d89dbe1b32555ea0770127ecfd,success,1,0
formal600,medfact_bench_1278,provided_text_plus_kg_plus_extra_bm25,d53ff45e7877ce67872993c4e8e147602a2bdd1558a1d61dd3d428b40a499cb5,recorded,,not_persisted_in_historical_run,fc864ede71ca348c2d3acc1c3a8ef45c349bac09454d7e195b707e2640cb0d1b,success,1,0
formal600,medfact_bench_1279,provided_text_plus_kg_plus_extra_bm25,d53ff45e7877ce67872993c4e8e147602a2bdd1558a1d61dd3d428b40a499cb5,recorded,,not_persisted_in_historical_run,d17de3cf97b12f8ae1432668dcfe76b4832bd3ff5cde4aa8aee341eaefc9cfa5,success,1,0
formal600,medfact_bench_128,provided_text_plus_kg_plus_extra_bm25,dee8a7a69dcda76bf3cbdeb17f9ac3afcc41de5c1a2b49584e04074e54329b59,recorded,,not_persisted_in_historical_run,70c18d9c358068e39ea1d697afe019e9fdd061208277139fbb2d5dbec3fc4a79,success,1,0
formal600,medfact_bench_1280,provided_text_plus_kg_plus_extra_bm25,cc292c00d70bbb4e3a23eca77828c42ab5bbf4e7e34b056e1a91aacd9e5c5ed6,recorded,,not_persisted_in_historical_run,39813518e7b4226d99814ea1f83461d8f3a27db17852531c13f1648c8f46d326,success,1,0
formal600,medfact_bench_1281,provided_text_plus_kg_plus_extra_bm25,eb35557c3ab40127ca81dd5adf3e33914194c0cd57747440cf2f4aafa5872cad,recorded,,not_persisted_in_historical_run,ecf4ab31af92f42995c39a049c973f08dfdb69ad1ff345912b786407a195b9e1,success,1,0
formal600,medfact_bench_1282,provided_text_plus_kg_plus_extra_bm25,cb014acf5b8eabd77c099cfc280ec015bd9708ce4e275abfff42f51d9ec5f347,recorded,,not_persisted_in_historical_run,c5143b7652d43cde6db1b129d3be8c5b9daccbf6af5d58e659fc5abd918fc3f0,success,1,0
formal600,medfact_bench_1283,provided_text_plus_kg_plus_extra_bm25,4229c1ea21240157e5a191b4fde75f70affaeda88fdab2a8760da5d7de59b756,recorded,,not_persisted_in_historical_run,e8607b74f5919618bd8968becdb33967f8a0cda3738602658151d008bb21f354,success,1,0
formal600,medfact_bench_1284,provided_text_plus_kg_plus_extra_bm25,1aefe9c56051ad2855ee2c3e0471145df8e0a70333aaf00cfdaf57631bb95f3d,recorded,,not_persisted_in_historical_run,9987f63eb68495fbed329e01fa146abd0b5c2231ea5cc0d8e2b9584968bc4c7e,success,1,0
formal600,medfact_bench_1285,provided_text_plus_kg_plus_extra_bm25,1aefe9c56051ad2855ee2c3e0471145df8e0a70333aaf00cfdaf57631bb95f3d,recorded,,not_persisted_in_historical_run,9f5493847f0c634360e1d7622a7f2079cfb526b7d268a8b0274458477a768344,success,1,0
formal600,medfact_bench_1286,provided_text_plus_kg_plus_extra_bm25,0c15ff7188f5d11bbece7b1890fbffb601b828cf8bbe2f7023ffc677051aa522,recorded,,not_persisted_in_historical_run,c342726dd3657fc79ffeab9f595f28ebae8187d5ca2af3b31a54e30f93dea50f,success,1,0
formal600,medfact_bench_1287,provided_text_plus_kg_plus_extra_bm25,426273e5d212e48d2d87041b2b0f7982ded18cb8776056d86085249c5569c2de,recorded,,not_persisted_in_historical_run,158c5920eec7e9f467d931042d114d32cee0809bbd598ec21f3f9ba12623b5ec,success,1,0
formal600,medfact_bench_1288,provided_text_plus_kg_plus_extra_bm25,43266b21178131ac309284f5b108194908030cb9019c083aca6c183f742c2ab6,recorded,,not_persisted_in_historical_run,d5e6ddc9723a2c6dfc5c081081792d39e97f4db6d913293de24e091dea0f834c,success,1,0
formal600,medfact_bench_1289,provided_text_plus_kg_plus_extra_bm25,942bc5ecf235eeafb35fe7f3df80827f3cdef5704b50842f78b28fe9fec6dae2,recorded,,not_persisted_in_historical_run,ced22f0f2ca1fa083ed0657de3f0717edd173ed4c6a161090144a18ceb93c5ec,success,1,0
formal600,medfact_bench_129,provided_text_plus_kg_plus_extra_bm25,a0ce0c93039db5ebcfdc7211eba0a4892bc1cea771222dbfd368587c135dc06a,recorded,,not_persisted_in_historical_run,97dca6c62103fe0c81cb611ca732788c881bfad9b9437ca99e6ae3679489369e,success,1,0
formal600,medfact_bench_1290,provided_text_plus_kg_plus_extra_bm25,d53ff45e7877ce67872993c4e8e147602a2bdd1558a1d61dd3d428b40a499cb5,recorded,,not_persisted_in_historical_run,bd22beacb7e6c5f8da556bea17d52f8d03fbf9cd907d5cec4e6f46a276cc7c78,success,1,0
formal600,medfact_bench_1291,provided_text_plus_kg_plus_extra_bm25,86beaefb3811cea303e131a3ae43cb8a1ba082f9bea109cc258dd2d68ed158e2,recorded,,not_persisted_in_historical_run,c47526fb9db8931ed0aefe8e059d267ed878ec69e991ee38f933ba42a3cd7605,success,1,0
formal600,medfact_bench_1292,provided_text_plus_kg_plus_extra_bm25,86beaefb3811cea303e131a3ae43cb8a1ba082f9bea109cc258dd2d68ed158e2,recorded,,not_persisted_in_historical_run,117f53469a598a88308d484de7e591266c4c3414833f029bbf9f9e566287f4cc,success,1,0
formal600,medfact_bench_1293,provided_text_plus_kg_plus_extra_bm25,032d2717d6b3e4e094417e9ebc98ae3e235e6df55d76578c0b7de93f885d8081,recorded,,not_persisted_in_historical_run,b32e6e1b5a378f2c9ef32f28457b042017ad2c843a00ce08513d7a984904a188,success,1,0
formal600,medfact_bench_1294,provided_text_plus_kg_plus_extra_bm25,69e25e10d2b2efbcf75c290b42d690bea5871f0c1b34463301bf2394e965aeb1,recorded,,not_persisted_in_historical_run,1a4460a91e9272c84e8f01ae5724f1e70f82d581531be2bf25d9dcedfb6c8c29,success,1,0
formal600,medfact_bench_1295,provided_text_plus_kg_plus_extra_bm25,69e25e10d2b2efbcf75c290b42d690bea5871f0c1b34463301bf2394e965aeb1,recorded,,not_persisted_in_historical_run,b70f54d150bca4f28721be2289e9220681f693ea07ddae4a40f0c74e0c3fe6c0,success,1,0
formal600,medfact_bench_1296,provided_text_plus_kg_plus_extra_bm25,69e25e10d2b2efbcf75c290b42d690bea5871f0c1b34463301bf2394e965aeb1,recorded,,not_persisted_in_historical_run,bac7a23af9543a80deac9f0b11595f5e76bedd505c7cff88a0eda5cfc52e8e29,success,1,0
formal600,medfact_bench_1297,provided_text_plus_kg_plus_extra_bm25,804bed971cf95a0bd6fdeab80173dcfa853431e9c351d51be923b17016f56c56,recorded,,not_persisted_in_historical_run,0a9a1447bf0e171d7f347b724bd6ae08a272dfb8fa5937ca621e445f012163ad,success,1,0
formal600,medfact_bench_1298,provided_text_plus_kg_plus_extra_bm25,9448c8720873bf0ef0bfbd2caf7d8d6cc1502384a880b9cee3e2427a0bad1857,recorded,,not_persisted_in_historical_run,22287e3212d48d1e2c74cda00b3ff244e8e959bdac1dc266a050285870d749c8,success,1,0
formal600,medfact_bench_1299,provided_text_plus_kg_plus_extra_bm25,affb06d56a558c9c8d78ec76fca40a1ede28256db41c48a424fc219c355e1834,recorded,,not_persisted_in_historical_run,35bc7f708e7fe72d6a3a96fa90f8beb23acad75cda3edf442815d7acace1e987,success,1,0
formal600,medfact_bench_13,provided_text_plus_kg_plus_extra_bm25,acd04adf113e1ff7634736303f53117461f552d5e4f9f993b875fb6a1ee46f62,recorded,,not_persisted_in_historical_run,027204d94a9e046a65d8c2f0f8d66666e480977c9e60351e80859f5d30864f40,success,1,0
